ID Empleado,Nombre,Apellido,Edad,Género,Área,Puesto,Tipo de Contrato,Fecha de Ingreso,Sueldo,Ciudad,Modalidad de Trabajo,Estado,Evaluación de Desempeño,pred_rf,pred_svm
E0712,Dora,Jáuregui,39,Masculino,TI,Soporte Técnico,Plazo Fijo,2021-07-06,4558.72,Trujillo,Remoto,Activo,56.89,0,0
E0713,Ana,Aranda,51,Femenino,TI,Analista de Sistemas,Plazo Fijo,2022-05-16,1212.59,Trujillo,Mixto,Activo,97.09,0,0
E0714,Loreto,Ricart,59,Femenino,Logística,Supervisor de Logística,Indeterminado,2021-01-24,3923.65,Lima,Presencial,Activo,34.89,0,0
E0715,Sofía,Ibáñez,57,Masculino,Producción,Jefe de Línea,Plazo Fijo,2023-09-13,3100.71,Iquitos,Presencial,Activo,5.64,0,0
E0716,Tamara,Soler,35,Masculino,Marketing,Coordinador de Producto,Indeterminado,2023-03-10,1360.65,Cusco,Mixto,Activo,11.45,0,0
E0717,Juanito,Marcos,30,Masculino,Recursos Humanos,Reclutador,Plazo Fijo,2020-11-07,4264.88,Lima,Remoto,Activo,90.14,0,0
E0718,Celso,Tenorio,37,Masculino,Producción,Jefe de Línea,Plazo Fijo,2021-12-12,2845.13,Lima,Remoto,Activo,9.77,1,1
E0719,Ema,Chaves,51,Masculino,Producción,Supervisor de Producción,Plazo Fijo,2022-05-10,3448.43,Piura,Remoto,Cesado,29.95,1,1
E0720,Diana,Ariño,47,Masculino,TI,Analista de Sistemas,Plazo Fijo,2022-07-15,2015.39,Arequipa,Mixto,Cesado,99.62,0,0
E0721,Jacinta,Mayol,45,Masculino,Recursos Humanos,Asistente de Bienestar,Indeterminado,2023-07-19,5210.03,Arequipa,Mixto,Activo,27.34,0,0
E0722,Noemí,Atienza,56,Femenino,TI,Desarrollador Backend,Plazo Fijo,2020-06-25,4233.29,Tacna,Presencial,Activo,29.99,0,0
E0723,Claudio,Borrell,54,Femenino,Marketing,Diseñador Gráfico,Plazo Fijo,2019-09-12,4098.57,Iquitos,Remoto,Activo,54.76,0,0
E0724,Pánfilo,Palma,21,Masculino,Recursos Humanos,Reclutador,Plazo Fijo,2023-12-14,5807.93,Piura,Mixto,Activo,63.79,0,0
E0725,Natalia,Llanos,59,Femenino,Recursos Humanos,Asistente de Bienestar,Plazo Fijo,2022-10-22,1947.29,Lima,Mixto,Cesado,15.05,0,0
E0726,Joaquín,Catalán,39,Femenino,TI,Soporte Técnico,Plazo Fijo,2025-07-13,1962.04,Arequipa,Mixto,Activo,28.7,0,0
E0727,Desiderio,Gracia,30,Femenino,Producción,Supervisor de Producción,Indeterminado,2021-04-10,2139.11,Piura,Remoto,Cesado,24.56,1,1
E0728,Ana Belén,Gras,39,Femenino,TI,Analista de Sistemas,Indeterminado,2018-05-19,4209.89,Iquitos,Remoto,Activo,27.27,1,1
E0729,Rebeca,Cortés,21,Femenino,Logística,Coordinador de Transporte,Plazo Fijo,2018-10-22,5252.28,Trujillo,Mixto,Activo,5.53,0,0
E0730,Florina,Carnero,25,Femenino,Recursos Humanos,Reclutador,Indeterminado,2020-12-08,5476.64,Arequipa,Remoto,Activo,83.98,0,0
E0731,Eusebio,Solano,28,Masculino,Finanzas,Jefe de Tesorería,Plazo Fijo,2023-09-07,4297.58,Arequipa,Mixto,Activo,9.02,0,0
E0732,Azeneth,Tomé,58,Masculino,Logística,Supervisor de Logística,Plazo Fijo,2018-02-07,4701.87,Iquitos,Mixto,Activo,10.68,0,0
E0733,Cristian,Portillo,33,Femenino,TI,Soporte Técnico,Plazo Fijo,2024-02-08,1213.54,Cusco,Mixto,Activo,11.3,0,0
E0734,Isidoro,Gaya,54,Femenino,TI,Analista de Sistemas,Indeterminado,2023-11-20,5388.73,Piura,Remoto,Activo,71.57,0,0
E0735,Angelino,Mesa,39,Masculino,Producción,Supervisor de Producción,Indeterminado,2021-01-23,4287.47,Lima,Mixto,Activo,78.88,0,0
E0736,Natividad,Pol,35,Femenino,Recursos Humanos,Reclutador,Plazo Fijo,2020-05-10,5789.51,Cusco,Mixto,Activo,68.52,0,0
E0737,Pastor,Hoz,54,Masculino,TI,Soporte Técnico,Plazo Fijo,2019-12-21,5632.46,Lima,Remoto,Activo,93.63,0,0
E0738,Aurelio,Casals,35,Femenino,Marketing,Especialista en Marca,Plazo Fijo,2023-03-21,2538.12,Chiclayo,Mixto,Activo,27.4,0,0
E0739,Gregorio,Rodriguez,25,Femenino,TI,Analista de Sistemas,Indeterminado,2019-06-30,4567.15,Iquitos,Remoto,Activo,69.85,0,0
E0740,Primitivo,Frutos,52,Masculino,Logística,Supervisor de Logística,Indeterminado,2023-08-30,4454.72,Tacna,Remoto,Activo,18.37,1,1
E0741,Félix,Fajardo,48,Masculino,Finanzas,Contador,Indeterminado,2018-09-29,2479.13,Piura,Mixto,Cesado,24.96,0,0
E0742,Petrona,Moreno,28,Femenino,Logística,Supervisor de Logística,Indeterminado,2024-02-10,1606.89,Chiclayo,Mixto,Activo,82.68,0,0
E0743,Emiliana,Bejarano,38,Masculino,Finanzas,Contador,Plazo Fijo,2019-02-04,2925.02,Tacna,Presencial,Activo,88.43,0,0
E0744,Jose Luis,Perera,34,Masculino,Finanzas,Jefe de Tesorería,Indeterminado,2021-07-24,5868.83,Piura,Presencial,Activo,85.18,0,0
E0745,Renato,Escudero,23,Femenino,Recursos Humanos,Reclutador,Plazo Fijo,2019-06-24,1381.54,Cusco,Presencial,Cesado,56.72,0,0
E0746,Tecla,Baena,20,Femenino,TI,Analista de Sistemas,Indeterminado,2022-12-11,2068.13,Chiclayo,Presencial,Cesado,86.19,0,0
E0747,Anabel,Cardona,37,Femenino,Producción,Jefe de Línea,Indeterminado,2023-01-03,3116.73,Iquitos,Presencial,Activo,99.52,0,0
E0748,Rosa María,Isern,38,Masculino,TI,Desarrollador Backend,Plazo Fijo,2022-10-02,1075.88,Iquitos,Presencial,Activo,45.1,0,0
E0749,Prudencio,Herranz,35,Femenino,Recursos Humanos,Asistente de Bienestar,Prácticas,2025-05-15,982.32,Chiclayo,Presencial,Cesado,32.32,0,0
E0750,Atilio,Azcona,45,Masculino,Producción,Jefe de Línea,Indeterminado,2019-01-02,3957.78,Iquitos,Mixto,Cesado,5.88,0,0
E0751,Nuria,Vendrell,41,Masculino,TI,Soporte Técnico,Plazo Fijo,2020-12-05,2216.04,Lima,Presencial,Activo,39.47,0,0
E0752,Lucho,Méndez,43,Masculino,Recursos Humanos,Analista de RRHH,Plazo Fijo,2024-09-29,1791.22,Trujillo,Remoto,Activo,87.79,0,0
E0753,Alicia,Balaguer,28,Masculino,Logística,Coordinador de Transporte,Plazo Fijo,2022-10-21,2250.26,Iquitos,Presencial,Cesado,12.79,0,0
E0754,Mercedes,Tamarit,37,Femenino,TI,Soporte Técnico,Plazo Fijo,2024-12-29,5136.02,Cusco,Mixto,Activo,43.58,0,0
E0755,Wilfredo,Macías,30,Femenino,Producción,Jefe de Línea,Plazo Fijo,2019-11-16,5254.88,Trujillo,Mixto,Cesado,14.86,0,0
E0756,Andrés Felipe,Robles,34,Masculino,Finanzas,Contador,Plazo Fijo,2022-07-04,4509.23,Cusco,Presencial,Cesado,89.52,0,0
E0757,Elvira,Cortes,51,Masculino,TI,Soporte Técnico,Indeterminado,2020-02-22,3429.45,Chiclayo,Remoto,Cesado,9.36,1,1
E0758,Narciso,Ortuño,38,Masculino,Marketing,Coordinador de Producto,Indeterminado,2024-08-26,5446.84,Cusco,Mixto,Activo,97.16,0,0
E0759,Juan José,Vall,53,Masculino,TI,Desarrollador Backend,Plazo Fijo,2022-06-26,4361.93,Piura,Remoto,Cesado,68.13,0,0
E0760,Zaida,Aguilera,27,Femenino,Logística,Coordinador de Transporte,Indeterminado,2025-04-19,1709.64,Arequipa,Remoto,Activo,70.77,0,0
E0761,Leocadia,Vázquez,50,Femenino,Producción,Jefe de Línea,Plazo Fijo,2021-06-19,5846.74,Lima,Remoto,Activo,73.15,0,0
E0762,Francisco Jose,Saura,56,Masculino,Marketing,Especialista en Marca,Indeterminado,2019-10-04,4976.61,Cusco,Remoto,Activo,60.23,0,0
E0763,Amaro,Nicolás,25,Femenino,Logística,Almacenero,Indeterminado,2018-04-12,1382.18,Piura,Remoto,Cesado,77.95,0,0
E0764,Jose Angel,Martinez,38,Masculino,Finanzas,Contador,Plazo Fijo,2019-05-05,4660.96,Chiclayo,Remoto,Activo,60.35,0,0
E0765,Osvaldo,Sanmiguel,42,Masculino,Logística,Coordinador de Transporte,Plazo Fijo,2021-05-15,3188.39,Piura,Remoto,Activo,56.31,0,0
E0766,Rita,Macías,47,Masculino,TI,Soporte Técnico,Indeterminado,2020-05-19,4127.58,Trujillo,Remoto,Cesado,34.17,1,1
E0767,Bernabé,Tormo,49,Masculino,Producción,Supervisor de Producción,Indeterminado,2025-07-02,3603.3,Trujillo,Remoto,Activo,43.74,1,1
E0768,Anabel,Bustos,50,Femenino,Marketing,Especialista en Marca,Plazo Fijo,2025-05-19,3582.08,Cusco,Presencial,Activo,55.1,0,0
E0769,Ana Sofía,Belda,22,Masculino,Recursos Humanos,Reclutador,Plazo Fijo,2020-09-23,3285.81,Iquitos,Presencial,Activo,58.56,0,0
E0770,Casemiro,Lastra,52,Masculino,Finanzas,Jefe de Tesorería,Plazo Fijo,2022-02-13,4915.92,Chiclayo,Presencial,Cesado,41.63,0,0
E0771,Julie,Giralt,39,Femenino,Recursos Humanos,Asistente de Bienestar,Plazo Fijo,2022-02-16,3211.24,Chiclayo,Mixto,Activo,91.81,0,0
E0772,Wilfredo,Armengol,31,Masculino,Marketing,Especialista en Marca,Indeterminado,2021-08-13,1469.1,Cusco,Mixto,Cesado,11.67,0,0
E0773,Calixta,Arévalo,30,Femenino,TI,Analista de Sistemas,Plazo Fijo,2021-08-12,5826.63,Iquitos,Mixto,Activo,81.31,0,0
E0774,Rosario,Trillo,59,Femenino,Producción,Supervisor de Producción,Indeterminado,2025-03-27,1374.31,Iquitos,Remoto,Cesado,11.19,1,1
E0775,Paulino,Segura,21,Masculino,Finanzas,Analista Financiero,Indeterminado,2019-11-10,1665.93,Chiclayo,Mixto,Activo,62.61,0,0
E0776,Alfonso,Andrés,54,Masculino,Finanzas,Contador,Indeterminado,2023-09-02,3333.12,Chiclayo,Presencial,Cesado,90.24,0,0
E0777,Dan,Artigas,48,Femenino,TI,Desarrollador Backend,Plazo Fijo,2020-03-14,2160.13,Chiclayo,Mixto,Activo,83.38,0,0
E0778,Mariana,Piña,23,Femenino,Finanzas,Analista Financiero,Plazo Fijo,2025-05-21,5232.48,Iquitos,Remoto,Cesado,39.97,1,1
E0779,Paulina,Sabater,52,Femenino,Marketing,Coordinador de Producto,Plazo Fijo,2021-12-09,1026.43,Lima,Mixto,Activo,26.78,0,0
E0780,Amparo,Fuentes,46,Femenino,Finanzas,Contador,Indeterminado,2020-04-02,4466.4,Tacna,Remoto,Cesado,72.62,0,0
E0781,Rafael,Valle,50,Femenino,TI,Desarrollador Backend,Plazo Fijo,2024-07-03,5538.99,Piura,Mixto,Activo,85.35,0,0
E0782,África,Esteban,49,Masculino,Logística,Coordinador de Transporte,Plazo Fijo,2018-07-01,5153.72,Iquitos,Remoto,Activo,79.98,0,0
E0783,Onofre,Casal,30,Masculino,Logística,Coordinador de Transporte,Indeterminado,2019-05-21,3378.25,Arequipa,Mixto,Cesado,60.57,0,0
E0784,Antonio,Asenjo,26,Femenino,TI,Soporte Técnico,Indeterminado,2018-02-15,3753.13,Piura,Presencial,Activo,26.08,0,0
E0785,Tomasa,Segarra,30,Masculino,Recursos Humanos,Analista de RRHH,Indeterminado,2018-08-17,3113.25,Arequipa,Remoto,Cesado,22.41,1,1
E0786,Rosario,Navarrete,36,Femenino,Logística,Almacenero,Indeterminado,2021-12-07,5256.78,Cusco,Presencial,Activo,92.66,0,0
E0787,Luis Ángel,Camino,48,Femenino,Finanzas,Analista Financiero,Indeterminado,2022-02-06,1142.79,Arequipa,Mixto,Cesado,11.81,0,0
E0788,Toño,Farré,33,Femenino,Marketing,Coordinador de Producto,Plazo Fijo,2019-09-25,3168.5,Cusco,Mixto,Activo,9.93,0,0
E0789,Victoria,Campoy,43,Femenino,Marketing,Especialista en Marca,Indeterminado,2018-07-12,5846.06,Piura,Remoto,Activo,80.91,0,0
E0790,Antonia,Pareja,41,Femenino,Recursos Humanos,Analista de RRHH,Plazo Fijo,2019-01-14,2818.25,Arequipa,Remoto,Activo,66.5,0,0
E0791,Fabricio,Millán,29,Femenino,Marketing,Especialista en Marca,Plazo Fijo,2020-07-18,5584.36,Iquitos,Remoto,Activo,51.62,0,0
E0792,Juan Francisco,Cáceres,43,Masculino,TI,Desarrollador Backend,Indeterminado,2024-05-19,5017.67,Lima,Mixto,Cesado,31.48,0,0
E0793,Claudia,Cantero,30,Femenino,Finanzas,Contador,Indeterminado,2025-05-25,5607.17,Lima,Mixto,Activo,5.78,0,0
E0794,Renata,Poza,60,Femenino,TI,Soporte Técnico,Plazo Fijo,2018-12-01,4695.48,Cusco,Mixto,Cesado,27.98,0,0
E0795,Iker,Narváez,53,Masculino,Producción,Jefe de Línea,Plazo Fijo,2020-01-26,1970.03,Chiclayo,Mixto,Activo,88.77,0,0
E0796,Bernabé,Quero,45,Masculino,Logística,Almacenero,Indeterminado,2019-04-13,2625.88,Lima,Mixto,Activo,54.08,0,0
E0797,Natividad,Santamaria,33,Masculino,Recursos Humanos,Asistente de Bienestar,Indeterminado,2021-01-07,2657.39,Cusco,Mixto,Cesado,89.03,0,0
E0798,Matías,Goñi,54,Femenino,Marketing,Diseñador Gráfico,Indeterminado,2019-10-10,1489.94,Iquitos,Mixto,Activo,25.98,0,0
E0799,Liliana,Prado,52,Femenino,Finanzas,Analista Financiero,Indeterminado,2020-07-19,2440.66,Arequipa,Remoto,Activo,98.3,0,0
E0800,Petrona,Daza,57,Masculino,Logística,Supervisor de Logística,Indeterminado,2019-07-07,4908.88,Cusco,Mixto,Activo,51.97,0,0
E0801,Azahar,Cerdá,35,Masculino,Logística,Coordinador de Transporte,Indeterminado,2021-06-25,3233.35,Piura,Remoto,Activo,82.84,0,0
E0802,Julián,Cobo,25,Masculino,Finanzas,Contador,Indeterminado,2022-01-17,2018.96,Trujillo,Remoto,Activo,52.63,0,0
E0803,Otilia,Baró,57,Femenino,Logística,Coordinador de Transporte,Plazo Fijo,2020-01-22,3076.75,Chiclayo,Mixto,Activo,94.78,0,0
E0804,Cándida,Granados,46,Masculino,Marketing,Coordinador de Producto,Indeterminado,2023-04-13,4535.53,Trujillo,Remoto,Activo,51.32,0,1
E0805,Timoteo,Barragán,53,Masculino,Producción,Operario de Planta,Indeterminado,2024-12-04,1095.32,Chiclayo,Remoto,Activo,36.93,1,1
E0806,Anacleto,Aliaga,27,Femenino,Finanzas,Analista Financiero,Indeterminado,2022-11-12,2398.22,Tacna,Mixto,Cesado,30.49,0,0
E0807,José Ángel,Pol,43,Femenino,Logística,Supervisor de Logística,Plazo Fijo,2020-10-20,1650.65,Lima,Presencial,Cesado,89.43,0,0
E0808,Áurea,Tejero,38,Masculino,Marketing,Coordinador de Producto,Plazo Fijo,2020-12-10,1550.2,Chiclayo,Presencial,Cesado,4.47,0,0
E0809,Efraín,Requena,50,Femenino,Recursos Humanos,Reclutador,Indeterminado,2020-10-25,3339.4,Tacna,Remoto,Activo,50.48,0,0
E0810,Francisco Javier,Ibáñez,49,Femenino,Producción,Jefe de Línea,Plazo Fijo,2024-01-23,2578.85,Trujillo,Mixto,Activo,90.02,0,0
E0811,Aarón,Escudero,41,Masculino,Producción,Jefe de Línea,Indeterminado,2025-02-27,1378.85,Cusco,Mixto,Activo,57.2,0,0
E0812,Nilda,Reina,39,Masculino,Producción,Supervisor de Producción,Indeterminado,2021-07-13,5772.7,Arequipa,Presencial,Activo,52.18,0,0
E0813,Sandra,Muñoz,50,Masculino,Finanzas,Jefe de Tesorería,Indeterminado,2023-07-13,2324.06,Trujillo,Presencial,Activo,70.56,0,0
E0814,Leonor,Querol,57,Femenino,Finanzas,Jefe de Tesorería,Plazo Fijo,2018-06-24,3915.69,Tacna,Remoto,Activo,2.33,1,1
E0815,Ramón,Galván,47,Masculino,TI,Desarrollador Backend,Indeterminado,2022-02-03,2233.89,Tacna,Remoto,Activo,54.18,0,0
E0816,Concepción,Baró,38,Masculino,Marketing,Diseñador Gráfico,Plazo Fijo,2021-01-14,2485.45,Arequipa,Presencial,Activo,5.89,0,0
E0817,Aroa,Giner,40,Masculino,Finanzas,Jefe de Tesorería,Plazo Fijo,2022-06-23,2906.99,Lima,Remoto,Cesado,89.3,0,0
E0818,Manuel,Saez,36,Femenino,Finanzas,Analista Financiero,Indeterminado,2023-11-06,4743.32,Piura,Presencial,Activo,75.24,0,0
E0819,Alba,Jaén,44,Masculino,Logística,Almacenero,Indeterminado,2019-08-19,3734.32,Tacna,Remoto,Activo,40.75,1,1
E0820,Sofía,Buendía,34,Masculino,Logística,Coordinador de Transporte,Indeterminado,2018-07-20,4798.3,Arequipa,Presencial,Activo,40.67,0,0
E0821,Onofre,Alcántara,25,Masculino,Marketing,Diseñador Gráfico,Plazo Fijo,2019-01-16,3655.31,Trujillo,Presencial,Activo,55.52,0,0
E0822,Ildefonso,Infante,22,Masculino,TI,Analista de Sistemas,Indeterminado,2022-08-05,5858.45,Cusco,Mixto,Cesado,92.18,0,0
E0823,Nicolás,Amorós,37,Femenino,Producción,Jefe de Línea,Plazo Fijo,2018-03-17,2008.66,Tacna,Mixto,Cesado,73.92,0,0
E0824,Lourdes,Barroso,56,Masculino,Logística,Almacenero,Indeterminado,2019-09-29,1553.49,Iquitos,Mixto,Activo,99.88,0,0
E0825,Sabina,Roldan,47,Masculino,Recursos Humanos,Asistente de Bienestar,Plazo Fijo,2022-03-19,5723.22,Tacna,Mixto,Activo,70.78,0,0
E0826,Brunilda,Cepeda,37,Masculino,Producción,Jefe de Línea,Plazo Fijo,2023-03-27,3261.18,Tacna,Presencial,Cesado,69.18,0,0
E0827,Julia,Palmer,20,Femenino,Finanzas,Analista Financiero,Plazo Fijo,2020-03-13,3747.86,Trujillo,Remoto,Activo,53.81,0,0
E0828,Gema,Rivera,24,Masculino,Producción,Jefe de Línea,Plazo Fijo,2024-11-12,5858.24,Arequipa,Remoto,Activo,35.8,1,1
E0829,Mariana,Rojas,31,Masculino,Finanzas,Contador,Indeterminado,2023-06-17,3184.01,Tacna,Presencial,Activo,75.84,0,0
E0830,Baltasar,Catalán,42,Masculino,Finanzas,Jefe de Tesorería,Plazo Fijo,2018-08-24,2051.22,Cusco,Mixto,Activo,3.68,0,0
E0831,Nydia,Guzmán,51,Masculino,Finanzas,Analista Financiero,Plazo Fijo,2019-09-17,5340.48,Iquitos,Presencial,Cesado,19.38,0,0
E0832,Amaro,Barreda,56,Masculino,Finanzas,Jefe de Tesorería,Plazo Fijo,2024-07-16,1259.8,Trujillo,Mixto,Activo,85.55,0,0
E0833,Sofía,Martín,53,Femenino,Marketing,Coordinador de Producto,Plazo Fijo,2025-02-23,4366.11,Lima,Mixto,Activo,88.31,0,0
E0834,Glauco,Reguera,20,Femenino,Producción,Supervisor de Producción,Plazo Fijo,2024-02-11,3123.02,Lima,Remoto,Activo,68.02,0,0
E0835,Jesús,Aranda,49,Femenino,Logística,Coordinador de Transporte,Plazo Fijo,2023-03-28,2068.46,Lima,Mixto,Activo,53.24,0,0
E0836,Blas,Dominguez,40,Masculino,TI,Desarrollador Backend,Indeterminado,2022-02-13,5392.1,Tacna,Presencial,Activo,22.56,0,0
E0837,Manuela,Uriarte,47,Masculino,Marketing,Especialista en Marca,Indeterminado,2022-10-31,2505.79,Trujillo,Remoto,Cesado,43.19,1,1
E0838,Gloria,Olivares,21,Femenino,Logística,Almacenero,Plazo Fijo,2019-10-17,2138.48,Arequipa,Remoto,Activo,82.16,0,0
E0839,Eliana,Méndez,53,Masculino,Finanzas,Jefe de Tesorería,Indeterminado,2022-10-24,4100.52,Chiclayo,Presencial,Cesado,6.07,0,0
E0840,Ana Belén,Melero,22,Femenino,Logística,Coordinador de Transporte,Plazo Fijo,2024-11-06,1244.35,Arequipa,Presencial,Cesado,61.07,0,0
E0841,Leire,Torrijos,47,Masculino,Finanzas,Jefe de Tesorería,Plazo Fijo,2025-06-16,1194.67,Lima,Mixto,Activo,61.73,0,0
E0842,Eladio,Quesada,46,Masculino,Recursos Humanos,Asistente de Bienestar,Plazo Fijo,2024-10-17,2876.47,Lima,Remoto,Activo,61.92,0,0
E0843,Angelino,Calzada,41,Masculino,TI,Analista de Sistemas,Indeterminado,2020-03-03,1905.88,Tacna,Mixto,Cesado,71.33,0,0
E0844,Jonatan,Pallarès,57,Masculino,Recursos Humanos,Analista de RRHH,Plazo Fijo,2020-03-25,3064.51,Cusco,Remoto,Cesado,13.77,1,1
E0845,Maximiliano,Dalmau,22,Masculino,Marketing,Diseñador Gráfico,Plazo Fijo,2019-06-21,5795.89,Iquitos,Mixto,Activo,88.52,0,0
E0846,Ale,Gallart,29,Masculino,TI,Soporte Técnico,Indeterminado,2020-10-29,2799.97,Tacna,Remoto,Activo,65.77,0,0
E0847,Berto,Carrera,29,Masculino,Marketing,Coordinador de Producto,Indeterminado,2022-08-25,2673.15,Lima,Remoto,Activo,20.13,1,1
E0848,Nacio,Comas,24,Femenino,Marketing,Coordinador de Producto,Plazo Fijo,2018-05-08,4437.63,Chiclayo,Mixto,Activo,33.11,0,0
E0849,Timoteo,Millán,57,Femenino,Recursos Humanos,Reclutador,Plazo Fijo,2025-05-09,1752.76,Iquitos,Remoto,Activo,91.05,0,0
E0850,Samu,Cabo,51,Masculino,Finanzas,Jefe de Tesorería,Indeterminado,2018-03-01,2097.49,Piura,Mixto,Activo,73.46,0,0
E0851,Adela,Ribas,41,Femenino,Marketing,Diseñador Gráfico,Indeterminado,2021-12-03,2769.48,Trujillo,Presencial,Activo,55.47,0,0
E0852,Hipólito,Arcos,29,Femenino,TI,Desarrollador Backend,Indeterminado,2025-03-29,5874.82,Tacna,Presencial,Cesado,17.41,0,0
E0853,Constanza,Moles,36,Masculino,Logística,Coordinador de Transporte,Indeterminado,2023-10-29,1923.66,Piura,Presencial,Activo,91.06,0,0
E0854,Martín,Bou,21,Masculino,TI,Analista de Sistemas,Plazo Fijo,2021-08-18,5676.1,Arequipa,Remoto,Activo,36.96,1,1
E0855,Felipe,Castro,43,Masculino,Recursos Humanos,Asistente de Bienestar,Indeterminado,2018-12-20,1261.46,Iquitos,Mixto,Activo,13.08,0,0
E0856,Jeremías,López,32,Masculino,Recursos Humanos,Reclutador,Indeterminado,2018-07-23,3969.71,Tacna,Remoto,Activo,76.31,0,0
E0857,Aurelio,Tenorio,57,Masculino,Recursos Humanos,Reclutador,Plazo Fijo,2023-01-30,2183.16,Trujillo,Remoto,Activo,85.15,0,0
E0858,Eufemia,Sevilla,57,Femenino,Marketing,Coordinador de Producto,Indeterminado,2025-03-09,4940.36,Arequipa,Remoto,Cesado,38.81,1,1
E0859,Ana Sofía,Lopez,52,Femenino,TI,Analista de Sistemas,Plazo Fijo,2021-04-23,2561.64,Chiclayo,Presencial,Activo,48.33,0,0
E0860,Nando,Revilla,51,Femenino,Logística,Coordinador de Transporte,Indeterminado,2024-03-03,5600.41,Iquitos,Mixto,Activo,89.49,0,0
E0861,Pastora,Pardo,48,Masculino,TI,Desarrollador Backend,Indeterminado,2024-06-22,5435.75,Cusco,Remoto,Activo,37.41,1,1
E0862,Jerónimo,Barrera,55,Masculino,Marketing,Especialista en Marca,Indeterminado,2018-07-28,3560.42,Cusco,Remoto,Activo,46.53,1,1
E0863,Salud,Alcaraz,59,Femenino,TI,Soporte Técnico,Plazo Fijo,2018-11-14,3003.39,Chiclayo,Remoto,Activo,38.24,1,1
E0864,Febe,Doménech,31,Femenino,Marketing,Diseñador Gráfico,Plazo Fijo,2020-11-28,5500.48,Arequipa,Remoto,Activo,51.28,0,0
E0865,Conrado,Salmerón,25,Femenino,Marketing,Especialista en Marca,Indeterminado,2022-05-18,2756.4,Arequipa,Presencial,Activo,67.51,0,0
E0866,Maximiano,Olivera,36,Femenino,Producción,Supervisor de Producción,Indeterminado,2023-02-20,4507.61,Cusco,Presencial,Activo,75.24,0,0
E0867,Manuelita,Donaire,54,Femenino,Finanzas,Contador,Plazo Fijo,2020-07-09,4900.46,Cusco,Remoto,Activo,82.19,0,0
E0868,Pacífica,Chamorro,20,Femenino,Producción,Supervisor de Producción,Indeterminado,2018-06-10,2083.82,Trujillo,Remoto,Activo,51.58,0,0
E0869,Adalberto,Espada,55,Femenino,Producción,Jefe de Línea,Indeterminado,2019-05-26,2517.29,Tacna,Presencial,Activo,94.19,0,0
E0870,Mariana,Roca,46,Masculino,TI,Soporte Técnico,Indeterminado,2019-04-04,1634.48,Lima,Remoto,Activo,73.78,0,0
E0871,Graciano,Carvajal,51,Femenino,Logística,Almacenero,Plazo Fijo,2024-09-30,4406.82,Iquitos,Remoto,Activo,69.05,0,0
E0872,Begoña,Aznar,39,Femenino,Recursos Humanos,Analista de RRHH,Plazo Fijo,2019-02-11,1709.21,Lima,Presencial,Activo,79.91,0,0
E0873,Azucena,Barranco,58,Femenino,TI,Desarrollador Backend,Indeterminado,2024-10-10,3639.87,Iquitos,Presencial,Activo,32.88,0,0
E0874,Caridad,Suarez,48,Femenino,Finanzas,Analista Financiero,Indeterminado,2020-10-03,3733.24,Arequipa,Mixto,Activo,60.34,0,0
E0875,Maximiano,Benet,21,Masculino,Marketing,Especialista en Marca,Plazo Fijo,2019-07-18,1973.87,Iquitos,Remoto,Activo,7.0,1,1
E0876,Maristela,Bernat,23,Femenino,Recursos Humanos,Analista de RRHH,Plazo Fijo,2025-05-15,5288.72,Trujillo,Remoto,Activo,98.96,0,0
E0877,Andrés,Velázquez,28,Femenino,TI,Analista de Sistemas,Indeterminado,2020-06-14,5772.34,Arequipa,Remoto,Cesado,20.57,1,1
E0878,Quirino,Leiva,47,Femenino,Marketing,Coordinador de Producto,Plazo Fijo,2020-04-05,1959.07,Cusco,Mixto,Activo,0.74,0,0
E0879,Clímaco,Escobar,29,Femenino,Finanzas,Contador,Plazo Fijo,2021-12-05,2597.48,Piura,Mixto,Activo,57.61,0,0
E0880,Guillermo,Delgado,25,Femenino,Producción,Jefe de Línea,Plazo Fijo,2025-01-05,5202.18,Tacna,Mixto,Activo,82.34,0,0
E0881,América,Tolosa,31,Femenino,Marketing,Especialista en Marca,Indeterminado,2019-08-29,2880.25,Iquitos,Remoto,Activo,9.55,1,1
E0882,Inmaculada,Agudo,22,Masculino,Marketing,Diseñador Gráfico,Indeterminado,2022-06-15,5575.62,Cusco,Mixto,Activo,41.13,0,0
E0883,Irma,Comas,55,Masculino,Logística,Almacenero,Plazo Fijo,2023-07-18,4816.35,Arequipa,Mixto,Activo,16.48,0,0
E0884,Claudio,Arribas,33,Masculino,TI,Desarrollador Backend,Plazo Fijo,2021-06-06,4451.04,Arequipa,Mixto,Activo,74.6,0,0
E0885,Alondra,Narváez,32,Femenino,Finanzas,Analista Financiero,Indeterminado,2023-01-23,4525.13,Cusco,Presencial,Activo,74.87,0,0
E0886,Tomasa,Villar,51,Femenino,Finanzas,Analista Financiero,Indeterminado,2018-07-15,5746.59,Piura,Mixto,Activo,27.91,0,0
E0887,Natalia,Campillo,30,Masculino,Finanzas,Jefe de Tesorería,Plazo Fijo,2023-07-03,2421.31,Arequipa,Presencial,Cesado,67.14,0,0
E0888,Lucho,Castañeda,20,Femenino,Marketing,Diseñador Gráfico,Indeterminado,2018-03-19,2028.53,Tacna,Presencial,Activo,53.23,0,0
E0889,Herberto,Quirós,48,Masculino,Producción,Supervisor de Producción,Plazo Fijo,2021-09-26,4430.06,Arequipa,Remoto,Cesado,0.47,1,1
